======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
  1750 |  5.1565e+00 |  2.9130e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4816e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1751 |  5.1594e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4775e-01
  1752 |  5.1623e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4735e-01
  1753 |  5.1652e+00 |  2.9130e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4695e-01
  1754 |  5.1681e+00 |  2.9130e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4655e-01
  1755 |  5.1710e+00 |  2.9130e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4615e-01
  1756 |  5.1739e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4575e-01
  1757 |  5.1769e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4535e-01
  1758 |  5.1798e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4495e-01
  1759 |  5.1827e+00 |  2.9132e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4455e-01
  1760 |  5.1856e+00 |  2.9133e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4415e-01
  1761 |  5.1885e+00 |  2.9134e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4375e-01
  1762 |  5.1914e+00 |  2.9135e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4335e-01
  1763 |  5.1943e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4295e-01
  1764 |  5.1973e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4256e-01
  1765 |  5.2002e+00 |  2.9138e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4216e-01
  1766 |  5.2031e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4176e-01
  1767 |  5.2060e+00 |  2.9140e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4136e-01
  1768 |  5.2089e+00 |  2.9140e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4096e-01
  1769 |  5.2118e+00 |  2.9140e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4056e-01
  1770 |  5.2147e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.4017e-01
  1771 |  5.2176e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3977e-01
  1772 |  5.2206e+00 |  2.9138e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3938e-01
  1773 |  5.2235e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3898e-01
  1774 |  5.2264e+00 |  2.9135e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3859e-01
  1775 |  5.2293e+00 |  2.9133e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3819e-01
  1776 |  5.2322e+00 |  2.9131e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3780e-01
  1777 |  5.2351e+00 |  2.9129e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3740e-01
  1778 |  5.2380e+00 |  2.9127e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3700e-01
  1779 |  5.2410e+00 |  2.9125e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3660e-01
  1780 |  5.2439e+00 |  2.9123e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3621e-01
  1781 |  5.2468e+00 |  2.9122e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3581e-01
  1782 |  5.2497e+00 |  2.9121e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3541e-01
  1783 |  5.2526e+00 |  2.9121e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3501e-01
  1784 |  5.2555e+00 |  2.9121e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3461e-01
  1785 |  5.2584e+00 |  2.9122e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3422e-01
  1786 |  5.2613e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3382e-01
  1787 |  5.2643e+00 |  2.9127e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3342e-01
  1788 |  5.2672e+00 |  2.9128e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3302e-01
  1789 |  5.2701e+00 |  2.9126e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3262e-01
  1790 |  5.2730e+00 |  2.9125e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3222e-01
  1791 |  5.2759e+00 |  2.9125e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3182e-01
  1792 |  5.2788e+00 |  2.9125e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3142e-01
  1793 |  5.2817e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3102e-01
  1794 |  5.2846e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3061e-01
  1795 |  5.2876e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.3021e-01
  1796 |  5.2905e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2981e-01
  1797 |  5.2934e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2941e-01
  1798 |  5.2963e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2900e-01
  1799 |  5.2992e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2860e-01
  1800 |  5.3021e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2819e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1801 |  5.3050e+00 |  2.9123e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2779e-01
  1802 |  5.3079e+00 |  2.9123e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2739e-01
  1803 |  5.3108e+00 |  2.9122e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2699e-01
  1804 |  5.3138e+00 |  2.9120e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2658e-01
  1805 |  5.3167e+00 |  2.9118e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2618e-01
  1806 |  5.3196e+00 |  2.9116e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2578e-01
  1807 |  5.3225e+00 |  2.9114e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2538e-01
  1808 |  5.3254e+00 |  2.9112e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2498e-01
  1809 |  5.3283e+00 |  2.9110e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2458e-01
  1810 |  5.3312e+00 |  2.9109e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2418e-01
  1811 |  5.3341e+00 |  2.9109e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2378e-01
  1812 |  5.3371e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2338e-01
  1813 |  5.3400e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2298e-01
  1814 |  5.3429e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2258e-01
  1815 |  5.3458e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2217e-01
  1816 |  5.3487e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2177e-01
  1817 |  5.3516e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2137e-01
  1818 |  5.3545e+00 |  2.9108e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2096e-01
  1819 |  5.3574e+00 |  2.9109e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2055e-01
  1820 |  5.3603e+00 |  2.9110e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.2015e-01
  1821 |  5.3632e+00 |  2.9111e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1974e-01
  1822 |  5.3662e+00 |  2.9113e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1933e-01
  1823 |  5.3691e+00 |  2.9116e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1892e-01
  1824 |  5.3720e+00 |  2.9119e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1852e-01
  1825 |  5.3749e+00 |  2.9124e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1811e-01
  1826 |  5.3778e+00 |  2.9128e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1770e-01
  1827 |  5.3807e+00 |  2.9132e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1729e-01
  1828 |  5.3836e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1688e-01
  1829 |  5.3866e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1648e-01
  1830 |  5.3895e+00 |  2.9141e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1607e-01
  1831 |  5.3924e+00 |  2.9142e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1566e-01
  1832 |  5.3953e+00 |  2.9142e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1525e-01
  1833 |  5.3982e+00 |  2.9143e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1484e-01
  1834 |  5.4011e+00 |  2.9143e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1443e-01
  1835 |  5.4040e+00 |  2.9143e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1401e-01
  1836 |  5.4069e+00 |  2.9144e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1360e-01
  1837 |  5.4099e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1318e-01
  1838 |  5.4128e+00 |  2.9146e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1276e-01
  1839 |  5.4157e+00 |  2.9148e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1234e-01
  1840 |  5.4186e+00 |  2.9150e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1193e-01
  1841 |  5.4215e+00 |  2.9152e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1150e-01
  1842 |  5.4244e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1108e-01
  1843 |  5.4274e+00 |  2.9156e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1066e-01
  1844 |  5.4303e+00 |  2.9159e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.1024e-01
  1845 |  5.4332e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0982e-01
  1846 |  5.4361e+00 |  2.9164e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0940e-01
  1847 |  5.4390e+00 |  2.9166e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0897e-01
  1848 |  5.4419e+00 |  2.9169e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0855e-01
  1849 |  5.4449e+00 |  2.9171e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0813e-01
  1850 |  5.4478e+00 |  2.9170e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0770e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1851 |  5.4507e+00 |  2.9168e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0728e-01
  1852 |  5.4536e+00 |  2.9166e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0685e-01
  1853 |  5.4565e+00 |  2.9166e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0643e-01
  1854 |  5.4594e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0601e-01
  1855 |  5.4624e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0559e-01
  1856 |  5.4653e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0516e-01
  1857 |  5.4682e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0474e-01
  1858 |  5.4711e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0432e-01
  1859 |  5.4740e+00 |  2.9159e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0389e-01
  1860 |  5.4769e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0347e-01
  1861 |  5.4798e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0305e-01
  1862 |  5.4828e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0263e-01
  1863 |  5.4857e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0221e-01
  1864 |  5.4886e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0179e-01
  1865 |  5.4915e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0136e-01
  1866 |  5.4944e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0094e-01
  1867 |  5.4973e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0052e-01
  1868 |  5.5003e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  8.0010e-01
  1869 |  5.5032e+00 |  2.9159e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9968e-01
  1870 |  5.5061e+00 |  2.9158e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9926e-01
  1871 |  5.5090e+00 |  2.9156e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9884e-01
  1872 |  5.5119e+00 |  2.9156e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9842e-01
  1873 |  5.5148e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9800e-01
  1874 |  5.5178e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9758e-01
  1875 |  5.5207e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9716e-01
  1876 |  5.5236e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9674e-01
  1877 |  5.5265e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9631e-01
  1878 |  5.5294e+00 |  2.9153e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9589e-01
  1879 |  5.5323e+00 |  2.9153e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9546e-01
  1880 |  5.5352e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9504e-01
  1881 |  5.5382e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9462e-01
  1882 |  5.5411e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9419e-01
  1883 |  5.5440e+00 |  2.9156e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9377e-01
  1884 |  5.5469e+00 |  2.9157e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9335e-01
  1885 |  5.5498e+00 |  2.9158e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9292e-01
  1886 |  5.5527e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9250e-01
  1887 |  5.5557e+00 |  2.9161e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9208e-01
  1888 |  5.5586e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9166e-01
  1889 |  5.5615e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9124e-01
  1890 |  5.5644e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9081e-01
  1891 |  5.5673e+00 |  2.9158e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.9039e-01
  1892 |  5.5702e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8997e-01
  1893 |  5.5732e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8954e-01
  1894 |  5.5761e+00 |  2.9152e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8912e-01
  1895 |  5.5790e+00 |  2.9150e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8869e-01
  1896 |  5.5819e+00 |  2.9149e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8827e-01
  1897 |  5.5848e+00 |  2.9150e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8784e-01
  1898 |  5.5877e+00 |  2.9151e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8742e-01
  1899 |  5.5906e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8699e-01
  1900 |  5.5936e+00 |  2.9144e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8656e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1901 |  5.5965e+00 |  2.9141e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8613e-01
  1902 |  5.5994e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8571e-01
  1903 |  5.6023e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8528e-01
  1904 |  5.6052e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8485e-01
  1905 |  5.6081e+00 |  2.9142e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8442e-01
  1906 |  5.6110e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8400e-01
  1907 |  5.6140e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8357e-01
  1908 |  5.6169e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8314e-01
  1909 |  5.6198e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8271e-01
  1910 |  5.6227e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8228e-01
  1911 |  5.6256e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8185e-01
  1912 |  5.6285e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8142e-01
  1913 |  5.6314e+00 |  2.9144e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8099e-01
  1914 |  5.6344e+00 |  2.9144e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8056e-01
  1915 |  5.6373e+00 |  2.9143e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.8013e-01
  1916 |  5.6402e+00 |  2.9140e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7970e-01
  1917 |  5.6431e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7927e-01
  1918 |  5.6460e+00 |  2.9139e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7884e-01
  1919 |  5.6489e+00 |  2.9138e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7840e-01
  1920 |  5.6518e+00 |  2.9138e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7797e-01
  1921 |  5.6548e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7754e-01
  1922 |  5.6577e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7712e-01
  1923 |  5.6606e+00 |  2.9138e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7668e-01
  1924 |  5.6635e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7626e-01
  1925 |  5.6664e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7583e-01
  1926 |  5.6693e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7540e-01
  1927 |  5.6722e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7497e-01
  1928 |  5.6752e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7454e-01
  1929 |  5.6781e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7411e-01
  1930 |  5.6810e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7368e-01
  1931 |  5.6839e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7324e-01
  1932 |  5.6868e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7281e-01
  1933 |  5.6897e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7238e-01
  1934 |  5.6926e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7195e-01
  1935 |  5.6955e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7152e-01
  1936 |  5.6985e+00 |  2.9136e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7108e-01
  1937 |  5.7014e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7065e-01
  1938 |  5.7043e+00 |  2.9137e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.7022e-01
  1939 |  5.7072e+00 |  2.9141e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6978e-01
  1940 |  5.7101e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6935e-01
  1941 |  5.7130e+00 |  2.9145e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6891e-01
  1942 |  5.7159e+00 |  2.9148e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6848e-01
  1943 |  5.7189e+00 |  2.9148e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6805e-01
  1944 |  5.7218e+00 |  2.9149e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6761e-01
  1945 |  5.7247e+00 |  2.9148e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6718e-01
  1946 |  5.7276e+00 |  2.9147e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6675e-01
  1947 |  5.7305e+00 |  2.9146e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6632e-01
  1948 |  5.7334e+00 |  2.9146e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6588e-01
  1949 |  5.7363e+00 |  2.9148e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6545e-01
  1950 |  5.7393e+00 |  2.9150e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6502e-01

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
  1951 |  5.7422e+00 |  2.9150e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6459e-01
  1952 |  5.7451e+00 |  2.9156e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6416e-01
  1953 |  5.7480e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6372e-01
  1954 |  5.7509e+00 |  2.9154e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6329e-01
  1955 |  5.7538e+00 |  2.9155e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6286e-01
  1956 |  5.7568e+00 |  2.9157e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6244e-01
  1957 |  5.7597e+00 |  2.9158e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6200e-01
  1958 |  5.7626e+00 |  2.9160e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.6158e-01
